Cm,Ch,Bm,Bh,T,R,G,B
0.512,1,0.8,0.8,0.202,43.95,33.82,26.23
0.512,1,0.8,0.8,0.25,44.06,34.11,26.18
0.512,1,0.8,1,0.01,52.22,28.25,27.99
0.512,1,0.8,1,0.058,47.9,32.28,26.37
0.512,1,0.8,1,0.106,46,32.97,26.2
0.512,1,0.8,1,0.154,45.65,33.31,25.5
0.512,1,0.8,1,0.202,45.8,33.27,25.51
0.512,1,0.8,1,0.25,46.36,33.48,25.45
0.512,1,1,0,0.01,74.92,24.65,23.44
0.512,1,1,0,0.058,50.88,30.97,24.92
0.512,1,1,0,0.106,44.81,31.59,25.04
0.512,1,1,0,0.154,43.09,31.15,25.05
0.512,1,1,0,0.202,43.52,31.16,24.93
0.512,1,1,0,0.25,43.32,31.18,24.93
0.512,1,1,0.2,0.01,64.88,26.86,23.42
0.512,1,1,0.2,0.058,48.67,31.51,25.07
0.512,1,1,0.2,0.106,43.48,31.67,24.97
0.512,1,1,0.2,0.154,42.93,31.34,25.03
0.512,1,1,0.2,0.202,43.39,31.17,24.93
0.512,1,1,0.2,0.25,43.28,31.14,24.94
0.512,1,1,0.4,0.01,60.82,26.88,24
0.512,1,1,0.4,0.058,46.19,31.82,24.96
0.512,1,1,0.4,0.106,43.22,31.78,25.07
0.512,1,1,0.4,0.154,42.95,31.3,25.04
0.512,1,1,0.4,0.202,43.05,31.28,24.93
0.512,1,1,0.4,0.25,43.52,31.11,24.94
0.512,1,1,0.6,0.01,55.93,27.78,24.55
0.512,1,1,0.6,0.058,44.56,31.69,25.49
0.512,1,1,0.6,0.106,43.15,31.84,25.13
0.512,1,1,0.6,0.154,42.36,31.49,25.06
0.512,1,1,0.6,0.202,43.2,31.26,24.93
0.512,1,1,0.6,0.25,43.13,31.17,24.94
0.512,1,1,0.8,0.01,52.17,27.92,24.2
0.512,1,1,0.8,0.058,42.94,32.23,25.99
0.512,1,1,0.8,0.106,42.89,32.07,25.41
0.512,1,1,0.8,0.154,42.79,31.45,25
0.512,1,1,0.8,0.202,43.06,31.19,24.94
0.512,1,1,0.8,0.25,43.31,31.15,24.94
0.512,1,1,1,0.01,50.21,27.57,25.55
0.512,1,1,1,0.058,44.14,31.75,25.54
0.512,1,1,1,0.106,42.5,31.72,25.71
0.512,1,1,1,0.154,43.32,31.46,24.98
0.512,1,1,1,0.202,43.61,31.22,24.92
0.512,1,1,1,0.25,43.9,31.13,24.92
1,0,0,0,0.01,117.06,92.26,59.24
1,0,0,0,0.058,67.65,36.07,14.92
1,0,0,0,0.106,52.67,29.82,18.61
1,0,0,0,0.154,49.45,27.7,19.15
1,0,0,0,0.202,45.93,28.87,19.14
1,0,0,0,0.25,45.9,28.45,19.22
1,0,0,0.2,0.01,117.06,92.26,59.24
1,0,0,0.2,0.058,64.08,39.8,15.12
1,0,0,0.2,0.106,52.5,29.84,18.83
1,0,0,0.2,0.154,44.95,29.2,19.3
1,0,0,0.2,0.202,44.3,28.27,19.43
1,0,0,0.2,0.25,44.54,28.59,19.36
1,0,0,0.4,0.01,112.7,89.5,59.22
1,0,0,0.4,0.058,64.08,39.8,15.12
1,0,0,0.4,0.106,52.5,29.84,18.83
1,0,0,0.4,0.154,44.95,29.2,19.3
1,0,0,0.4,0.202,44.3,28.27,19.43
1,0,0,0.4,0.25,44.54,28.59,19.36
1,0,0,0.6,0.01,112.7,89.5,59.22
1,0,0,0.6,0.058,64.08,39.8,15.12
1,0,0,0.6,0.106,52.5,29.84,18.83
1,0,0,0.6,0.154,44.95,29.2,19.3
1,0,0,0.6,0.202,44.3,28.27,19.43
1,0,0,0.6,0.25,44.54,28.59,19.36
1,0,0,0.8,0.01,112.7,89.5,59.22
1,0,0,0.8,0.058,64.08,39.8,15.12
1,0,0,0.8,0.106,52.5,29.84,18.83
1,0,0,0.8,0.154,44.95,29.2,19.3
1,0,0,0.8,0.202,44.3,28.27,19.43
1,0,0,0.8,0.25,44.54,28.59,19.36
1,0,0,1,0.01,112.7,89.5,59.22
1,0,0,1,0.058,64.08,39.8,15.12
1,0,0,1,0.106,52.5,29.84,18.83
1,0,0,1,0.154,44.95,29.2,19.3
1,0,0,1,0.202,44.3,28.27,19.43
1,0,0,1,0.25,44.54,28.59,19.36
1,0,0.2,0,0.01,107.15,84.44,58.12
1,0,0.2,0,0.058,57.74,36.22,15.09
1,0,0.2,0,0.106,46.01,27.32,17.41
1,0,0.2,0,0.154,40.8,27.04,18.03
1,0,0.2,0,0.202,40.53,26.87,18.08
1,0,0.2,0,0.25,39.9,27.37,18.02
1,0,0.2,0.2,0.01,110,87.36,60.22
1,0,0.2,0.2,0.058,60.6,37.57,16.99
1,0,0.2,0.2,0.106,46.01,27.32,17.41
1,0,0.2,0.2,0.154,40.8,27.04,18.03
1,0,0.2,0.2,0.202,40.53,26.87,18.08
1,0,0.2,0.2,0.25,39.9,27.37,18.02
1,0,0.2,0.4,0.01,110,87.36,60.22
1,0,0.2,0.4,0.058,60.6,37.57,16.99
1,0,0.2,0.4,0.106,46.01,27.32,17.41
1,0,0.2,0.4,0.154,40.8,27.04,18.03
1,0,0.2,0.4,0.202,40.53,26.87,18.08
1,0,0.2,0.4,0.25,39.9,27.37,18.02
1,0,0.2,0.6,0.01,110,87.36,60.22
1,0,0.2,0.6,0.058,60.6,37.57,16.99
1,0,0.2,0.6,0.106,46.01,27.32,17.41
1,0,0.2,0.6,0.154,40.8,27.04,18.03
1,0,0.2,0.6,0.202,40.53,26.87,18.08
1,0,0.2,0.6,0.25,39.9,27.37,18.02
1,0,0.2,0.8,0.01,110,87.36,60.22
1,0,0.2,0.8,0.058,60.6,37.57,16.99
1,0,0.2,0.8,0.106,46.01,27.32,17.41
1,0,0.2,0.8,0.154,40.8,27.04,18.03
1,0,0.2,0.8,0.202,40.53,26.87,18.08
1,0,0.2,0.8,0.25,39.9,27.37,18.02
1,0,0.2,1,0.01,110,87.36,60.22
1,0,0.2,1,0.058,60.6,37.57,16.99
1,0,0.2,1,0.106,46.01,27.32,17.41
1,0,0.2,1,0.154,40.8,27.04,18.03
1,0,0.2,1,0.202,40.53,26.87,18.08
1,0,0.2,1,0.25,39.9,27.37,18.02
1,0,0.4,0,0.01,105.99,84.91,57.03
1,0,0.4,0,0.058,52.7,32.75,17.4
1,0,0.4,0,0.106,40.14,25.04,17.26
1,0,0.4,0,0.154,36.47,25.25,17.5
1,0,0.4,0,0.202,34.98,26.34,17.69
1,0,0.4,0,0.25,35.44,26.2,17.7
1,0,0.4,0.2,0.01,107.42,88.5,58.08
1,0,0.4,0.2,0.058,51.98,30.77,15.38
1,0,0.4,0.2,0.106,37.9,26.38,17.66
1,0,0.4,0.2,0.154,34.03,26.24,17.75
1,0,0.4,0.2,0.202,34.98,26.34,17.69
1,0,0.4,0.2,0.25,35.44,26.2,17.7
1,0,0.4,0.4,0.01,107.42,88.5,58.08
1,0,0.4,0.4,0.058,51.98,30.77,15.38
1,0,0.4,0.4,0.106,37.9,26.38,17.66
1,0,0.4,0.4,0.154,34.03,26.24,17.75
1,0,0.4,0.4,0.202,34.98,26.34,17.69
1,0,0.4,0.4,0.25,35.44,26.2,17.7
1,0,0.4,0.6,0.01,107.42,88.5,58.08
1,0,0.4,0.6,0.058,51.98,30.77,15.38
1,0,0.4,0.6,0.106,37.9,26.38,17.66
1,0,0.4,0.6,0.154,34.03,26.24,17.75
1,0,0.4,0.6,0.202,34.98,26.34,17.69
1,0,0.4,0.6,0.25,35.44,26.2,17.7
1,0,0.4,0.8,0.01,107.42,88.5,58.08
1,0,0.4,0.8,0.058,51.98,30.77,15.38
1,0,0.4,0.8,0.106,37.9,26.38,17.66
1,0,0.4,0.8,0.154,34.03,26.24,17.75
1,0,0.4,0.8,0.202,34.98,26.34,17.69
1,0,0.4,0.8,0.25,35.44,26.2,17.7
1,0,0.4,1,0.01,107.42,88.5,58.08
1,0,0.4,1,0.058,51.98,30.77,15.38
1,0,0.4,1,0.106,37.9,26.38,17.66
1,0,0.4,1,0.154,34.03,26.24,17.75
1,0,0.4,1,0.202,34.98,26.34,17.69
1,0,0.4,1,0.25,35.44,26.2,17.7
1,0,0.6,0,0.01,108.39,84,56.19
1,0,0.6,0,0.058,47.18,28,14.55
1,0,0.6,0,0.106,34.65,25.12,15.74
1,0,0.6,0,0.154,32.5,24.66,15.94
1,0,0.6,0,0.202,33.36,24.48,15.94
1,0,0.6,0,0.25,33.78,24.42,15.93
1,0,0.6,0.2,0.01,108.4,84,56.19
1,0,0.6,0.2,0.058,43.71,26.66,16.9
1,0,0.6,0.2,0.106,33.98,24.94,17.61
1,0,0.6,0.2,0.154,33.01,24.48,17.8
1,0,0.6,0.2,0.202,31.38,24.59,17.84
1,0,0.6,0.2,0.25,32.07,24.64,17.81
1,0,0.6,0.4,0.01,94.59,77.7,54.36
1,0,0.6,0.4,0.058,43.71,26.66,16.9
1,0,0.6,0.4,0.106,33.98,24.94,17.61
1,0,0.6,0.4,0.154,33.01,24.48,17.8
1,0,0.6,0.4,0.202,31.38,24.59,17.84
1,0,0.6,0.4,0.25,32.07,24.64,17.81
1,0,0.6,0.6,0.01,94.59,77.7,54.36
1,0,0.6,0.6,0.058,43.71,26.66,16.9
1,0,0.6,0.6,0.106,33.98,24.94,17.61
1,0,0.6,0.6,0.154,33.01,24.48,17.8
1,0,0.6,0.6,0.202,31.38,24.59,17.84
1,0,0.6,0.6,0.25,32.07,24.64,17.81
1,0,0.6,0.8,0.01,94.59,77.7,54.36
1,0,0.6,0.8,0.058,43.71,26.66,16.9
1,0,0.6,0.8,0.106,33.98,24.94,17.61
1,0,0.6,0.8,0.154,33.01,24.48,17.8
1,0,0.6,0.8,0.202,31.38,24.59,17.84
1,0,0.6,0.8,0.25,32.07,24.64,17.81
1,0,0.6,1,0.01,94.59,77.7,54.36
1,0,0.6,1,0.058,43.71,26.66,16.9
1,0,0.6,1,0.106,33.98,24.94,17.61
1,0,0.6,1,0.154,33.01,24.48,17.8
1,0,0.6,1,0.202,31.38,24.59,17.84
1,0,0.6,1,0.25,32.07,24.64,17.81
1,0,0.8,0,0.01,90.67,76.34,50.24
1,0,0.8,0,0.058,37.38,24.66,16.12
1,0,0.8,0,0.106,33.41,22.56,16.81
1,0,0.8,0,0.154,31.62,22.69,16.93
1,0,0.8,0,0.202,31.22,22.84,16.93
1,0,0.8,0,0.25,31.27,22.8,16.93
1,0,0.8,0.2,0.01,90.67,76.34,50.24
1,0,0.8,0.2,0.058,37.38,24.66,16.12
1,0,0.8,0.2,0.106,33.41,22.56,16.81
1,0,0.8,0.2,0.154,31.62,22.69,16.93
1,0,0.8,0.2,0.202,31.22,22.84,16.93
1,0,0.8,0.2,0.25,31.27,22.8,16.93
1,0,0.8,0.4,0.01,90.67,76.34,50.24
1,0,0.8,0.4,0.058,37.38,24.66,16.12
1,0,0.8,0.4,0.106,33.41,22.56,16.81
1,0,0.8,0.4,0.154,31.62,22.69,16.93
1,0,0.8,0.4,0.202,30.57,22.15,15.58
1,0,0.8,0.4,0.25,30.44,22.17,15.58
1,0,0.8,0.6,0.01,95.46,75.32,54.37
1,0,0.8,0.6,0.058,39.71,24.39,14.51
1,0,0.8,0.6,0.106,29.82,22.08,15.64
1,0,0.8,0.6,0.154,30.78,22.26,15.55
1,0,0.8,0.6,0.202,30.57,22.15,15.58
1,0,0.8,0.6,0.25,30.44,22.17,15.58
1,0,0.8,0.8,0.01,95.46,75.32,54.37
1,0,0.8,0.8,0.058,39.71,24.39,14.51
1,0,0.8,0.8,0.106,29.82,22.08,15.64
1,0,0.8,0.8,0.154,30.78,22.26,15.55
1,0,0.8,0.8,0.202,30.57,22.15,15.58
1,0,0.8,0.8,0.25,30.44,22.17,15.58
1,0,0.8,1,0.01,95.46,75.32,54.37
1,0,0.8,1,0.058,39.71,24.39,14.51
1,0,0.8,1,0.106,29.82,22.08,15.64
1,0,0.8,1,0.154,30.78,22.26,15.55
1,0,0.8,1,0.202,30.57,22.15,15.58
1,0,0.8,1,0.25,30.44,22.17,15.58
1,0,1,0,0.01,91.14,75.03,51.76
1,0,1,0,0.058,37.17,21.35,14.34
1,0,1,0,0.106,27.48,20.93,14.92
1,0,1,0,0.154,28.78,20.83,14.87
1,0,1,0,0.202,28.53,20.85,14.88
1,0,1,0,0.25,28.51,20.85,14.88
1,0,1,0.2,0.01,91.14,75.03,51.76
1,0,1,0.2,0.058,37.17,21.35,14.34
1,0,1,0.2,0.106,27.48,20.93,14.92
1,0,1,0.2,0.154,28.78,20.83,14.87
1,0,1,0.2,0.202,28.53,20.85,14.88
1,0,1,0.2,0.25,28.51,20.85,14.88
1,0,1,0.4,0.01,91.14,75.03,51.76
1,0,1,0.4,0.058,37.17,21.35,14.34
1,0,1,0.4,0.106,27.48,20.93,14.92
1,0,1,0.4,0.154,28.78,20.83,14.87
1,0,1,0.4,0.202,28.53,20.85,14.88
1,0,1,0.4,0.25,28.51,20.85,14.88
1,0,1,0.6,0.01,91.14,75.03,51.76
1,0,1,0.6,0.058,37.17,21.35,14.34
1,0,1,0.6,0.106,27.48,20.93,14.92
1,0,1,0.6,0.154,28.78,20.83,14.87
1,0,1,0.6,0.202,28.53,20.85,14.88
1,0,1,0.6,0.25,28.51,20.85,14.88
1,0,1,0.8,0.01,91.14,75.03,51.76
1,0,1,0.8,0.058,36.64,21.43,14.84
1,0,1,0.8,0.106,28.69,16.93,15.72
1,0,1,0.8,0.154,25.78,16.64,15.86
1,0,1,0.8,0.202,25.7,16.67,15.86
1,0,1,0.8,0.25,25.4,16.71,15.86
1,0,1,1,0.01,91.52,72.73,54.31
1,0,1,1,0.058,36.64,21.43,14.84
1,0,1,1,0.106,28.69,16.93,15.72
1,0,1,1,0.154,25.78,16.64,15.86
1,0,1,1,0.202,25.7,16.67,15.86
1,0,1,1,0.25,25.4,16.71,15.86
1,0.002,0,0,0.01,118.93,85.48,56.96
1,0.002,0,0,0.058,67.16,37.7,15.41
1,0.002,0,0,0.106,50.28,29.18,14.99
1,0.002,0,0,0.154,44.33,27.88,15.24
1,0.002,0,0,0.202,43.12,27.61,15.28
1,0.002,0,0,0.25,41.8,27.38,15.39
1,0.002,0,0.2,0.01,118.91,85.01,57.78
1,0.002,0,0.2,0.058,67.58,37.93,15.31
1,0.002,0,0.2,0.106,50.47,29.4,14.95
1,0.002,0,0.2,0.154,44.56,27.7,15.26
1,0.002,0,0.2,0.202,43.37,27.52,15.28
1,0.002,0,0.2,0.25,41.55,27.42,15.39
1,0.002,0,0.4,0.01,118.98,85.36,56.99
1,0.002,0,0.4,0.058,67.51,37.67,15.74
1,0.002,0,0.4,0.106,49.93,29.53,15.02
1,0.002,0,0.4,0.154,44.62,27.8,15.24
1,0.002,0,0.4,0.202,43.16,27.41,15.32
1,0.002,0,0.4,0.25,41.92,27.35,15.39
1,0.002,0,0.6,0.01,118.72,85.38,56.6
1,0.002,0,0.6,0.058,67.57,37.62,15.55
1,0.002,0,0.6,0.106,50.08,29.7,14.89
1,0.002,0,0.6,0.154,43.62,27.73,15.31
1,0.002,0,0.6,0.202,43.25,27.42,15.31
1,0.002,0,0.6,0.25,41.77,27.35,15.39
1,0.002,0,0.8,0.01,119.25,85.71,57.27
1,0.002,0,0.8,0.058,67.67,37.04,15.96
1,0.002,0,0.8,0.106,53.14,29.46,17.82
1,0.002,0,0.8,0.154,48.98,30.04,17.84
1,0.002,0,0.8,0.202,46.38,30.04,17.97
1,0.002,0,0.8,0.25,44.39,29.6,18.14
1,0.002,0,1,0.01,118.04,88.89,60.62
1,0.002,0,1,0.058,71.17,40.66,15.83
1,0.002,0,1,0.106,53.27,29.51,17.82
1,0.002,0,1,0.154,48.67,30.1,17.84
1,0.002,0,1,0.202,46.48,30.06,17.96
1,0.002,0,1,0.25,44.45,29.68,18.13
1,0.002,0.2,0,0.01,113.18,83.78,57.52
1,0.002,0.2,0,0.058,62.58,35.93,15.56
1,0.002,0.2,0,0.106,44.32,27.76,17.64
1,0.002,0.2,0,0.154,41.4,27.42,17.66
1,0.002,0.2,0,0.202,40.67,27.53,17.67
1,0.002,0.2,0,0.25,39.91,27.44,17.71
1,0.002,0.2,0.2,0.01,112.21,84.23,58.6
1,0.002,0.2,0.2,0.058,62.71,35.89,15.55
1,0.002,0.2,0.2,0.106,44.15,27.88,17.63
1,0.002,0.2,0.2,0.154,41.09,27.38,17.68
1,0.002,0.2,0.2,0.202,40.85,27.5,17.66
1,0.002,0.2,0.2,0.25,40.01,27.42,17.71
1,0.002,0.2,0.4,0.01,113.16,84.44,57.95
1,0.002,0.2,0.4,0.058,62.83,35.75,15.51
1,0.002,0.2,0.4,0.106,44.09,28,17.7
1,0.002,0.2,0.4,0.154,41.21,27.51,17.65
1,0.002,0.2,0.4,0.202,40.82,27.52,17.66
1,0.002,0.2,0.4,0.25,39.97,27.43,17.71
1,0.002,0.2,0.6,0.01,112.67,84.39,59.36
1,0.002,0.2,0.6,0.058,63.03,35.67,15.43
1,0.002,0.2,0.6,0.106,44.06,27.75,17.75
1,0.002,0.2,0.6,0.154,41.3,27.51,17.65
1,0.002,0.2,0.6,0.202,40.86,27.47,17.67
1,0.002,0.2,0.6,0.25,39.91,27.43,17.72
1,0.002,0.2,0.8,0.01,113.72,83.92,58.42
1,0.002,0.2,0.8,0.058,63,35.19,15.57
1,0.002,0.2,0.8,0.106,41.7,27.53,16.82
1,0.002,0.2,0.8,0.154,39.91,26.07,17.05
1,0.002,0.2,0.8,0.202,38.88,25.76,17.15
1,0.002,0.2,0.8,0.25,38.86,25.96,17.11
1,0.002,0.2,1,0.01,107,85.43,51.33
1,0.002,0.2,1,0.058,58.4,31.67,14.68
1,0.002,0.2,1,0.106,42.13,27.67,16.7
1,0.002,0.2,1,0.154,40.06,26.07,17.04
1,0.002,0.2,1,0.202,38.87,25.76,17.15
1,0.002,0.2,1,0.25,38.72,25.94,17.12
1,0.002,0.4,0,0.01,104.22,81.81,51.71
1,0.002,0.4,0,0.058,52.58,27.79,14.75
1,0.002,0.4,0,0.106,37.6,24.38,16.23
1,0.002,0.4,0,0.154,35.86,24.63,16.24
1,0.002,0.4,0,0.202,34.18,24.02,16.41
1,0.002,0.4,0,0.25,34.51,23.93,16.41
1,0.002,0.4,0.2,0.01,105.42,81.91,50.33
1,0.002,0.4,0.2,0.058,51.79,27.64,14.94
1,0.002,0.4,0.2,0.106,37.75,24.17,16.26
1,0.002,0.4,0.2,0.154,36.19,24.56,16.24
1,0.002,0.4,0.2,0.202,34.14,24.02,16.41
1,0.002,0.4,0.2,0.25,34.51,23.93,16.41
1,0.002,0.4,0.4,0.01,105.42,81.96,50.93
1,0.002,0.4,0.4,0.058,52.4,27.91,14.84
1,0.002,0.4,0.4,0.106,38.14,24.3,16.2
1,0.002,0.4,0.4,0.154,36.05,24.55,16.25
1,0.002,0.4,0.4,0.202,34.14,24.02,16.41
1,0.002,0.4,0.4,0.25,34.51,23.93,16.41
1,0.002,0.4,0.6,0.01,104.9,82.16,52.22
1,0.002,0.4,0.6,0.058,52.8,27.19,15
1,0.002,0.4,0.6,0.106,38.25,24.4,16.22
1,0.002,0.4,0.6,0.154,35.91,24.61,16.25
1,0.002,0.4,0.6,0.202,34.12,24.02,16.41
1,0.002,0.4,0.6,0.25,34.49,23.93,16.42
1,0.002,0.4,0.8,0.01,103.87,82.19,49.9
1,0.002,0.4,0.8,0.058,52.98,27.51,14.99
1,0.002,0.4,0.8,0.106,37.88,24.33,16.23
1,0.002,0.4,0.8,0.154,37.3,26.11,18.34
1,0.002,0.4,0.8,0.202,36.25,25.57,18.44
1,0.002,0.4,0.8,0.25,36.66,25.81,18.38
1,0.002,0.4,1,0.01,106.13,83.9,52.16
1,0.002,0.4,1,0.058,53.32,31.93,16.85
1,0.002,0.4,1,0.106,42.21,26.76,18.15
1,0.002,0.4,1,0.154,37.31,26.04,18.36
1,0.002,0.4,1,0.202,36.28,25.63,18.43
1,0.002,0.4,1,0.25,36.71,25.81,18.38
1,0.002,0.6,0,0.01,104.79,79.73,52.01
1,0.002,0.6,0,0.058,48.32,28.05,15.69
1,0.002,0.6,0,0.106,36.62,24.8,16.59
1,0.002,0.6,0,0.154,35.02,24.03,16.7
1,0.002,0.6,0,0.202,33.02,23.97,16.77
1,0.002,0.6,0,0.25,33.63,24.07,16.73
1,0.002,0.6,0.2,0.01,105.39,80.28,51
1,0.002,0.6,0.2,0.058,47.74,27.85,15.75
1,0.002,0.6,0.2,0.106,36.41,24.54,16.65
1,0.002,0.6,0.2,0.154,34.81,23.9,16.73
1,0.002,0.6,0.2,0.202,33.03,23.97,16.77
1,0.002,0.6,0.2,0.25,33.57,24.08,16.73
1,0.002,0.6,0.4,0.01,105.36,79.17,51.52
1,0.002,0.6,0.4,0.058,47.88,27.37,15.66
1,0.002,0.6,0.4,0.106,36.55,24.47,16.65
1,0.002,0.6,0.4,0.154,34.87,23.83,16.74
1,0.002,0.6,0.4,0.202,32.73,24,16.77
1,0.002,0.6,0.4,0.25,33.57,24.08,16.73
1,0.002,0.6,0.6,0.01,105.25,78.95,51.23
1,0.002,0.6,0.6,0.058,47.74,28.18,15.67
1,0.002,0.6,0.6,0.106,36.31,24.52,16.63
1,0.002,0.6,0.6,0.154,34.93,23.86,16.73
1,0.002,0.6,0.6,0.202,32.73,24,16.77
1,0.002,0.6,0.6,0.25,33.57,24.07,16.73
1,0.002,0.6,0.8,0.01,104.68,79.42,51.28
1,0.002,0.6,0.8,0.058,47.26,28.15,15.64
1,0.002,0.6,0.8,0.106,36.93,24.73,16.57
1,0.002,0.6,0.8,0.154,35.03,24,16.71
1,0.002,0.6,0.8,0.202,32.73,23.99,16.77
1,0.002,0.6,0.8,0.25,33.57,24.07,16.73
1,0.002,0.6,1,0.01,104.85,78.42,51.12
1,0.002,0.6,1,0.058,47.58,28.34,15.6
1,0.002,0.6,1,0.106,33.76,23.54,16.88
1,0.002,0.6,1,0.154,30.77,23.13,14.93
1,0.002,0.6,1,0.202,31.89,22.9,14.92
1,0.002,0.6,1,0.25,32.34,22.79,14.92
1,0.002,0.8,0,0.01,91.9,74.7,49.8
1,0.002,0.8,0,0.058,41.32,25.62,12.31
1,0.002,0.8,0,0.106,31.92,21.8,13.68
1,0.002,0.8,0,0.154,28.7,21.63,13.83
1,0.002,0.8,0,0.202,28.62,21.67,13.83
1,0.002,0.8,0,0.25,29.3,21.56,13.82
1,0.002,0.8,0.2,0.01,92.66,74.4,50.01
1,0.002,0.8,0.2,0.058,40.86,25,12.47
1,0.002,0.8,0.2,0.106,32.25,21.8,13.67
1,0.002,0.8,0.2,0.154,28.91,21.67,13.82
1,0.002,0.8,0.2,0.202,28.5,21.64,13.84
1,0.002,0.8,0.2,0.25,29.3,21.56,13.82
1,0.002,0.8,0.4,0.01,91.36,73.66,49.2
1,0.002,0.8,0.4,0.058,40.62,24.75,12.52
1,0.002,0.8,0.4,0.106,32.04,21.78,13.68
1,0.002,0.8,0.4,0.154,28.54,21.59,13.84
1,0.002,0.8,0.4,0.202,28.56,21.66,13.83
1,0.002,0.8,0.4,0.25,29.3,21.56,13.82
1,0.002,0.8,0.6,0.01,91.37,73.35,49.56
1,0.002,0.8,0.6,0.058,40.56,24.87,12.5
1,0.002,0.8,0.6,0.106,32.01,21.92,13.66
1,0.002,0.8,0.6,0.154,28.86,21.68,13.82
1,0.002,0.8,0.6,0.202,28.62,21.66,13.83
1,0.002,0.8,0.6,0.25,29.3,21.56,13.82
1,0.002,0.8,0.8,0.01,91.86,72.7,49.1
1,0.002,0.8,0.8,0.058,40.6,24.42,12.51
1,0.002,0.8,0.8,0.106,32.1,21.67,13.71
1,0.002,0.8,0.8,0.154,28.89,21.62,13.83
1,0.002,0.8,0.8,0.202,28.52,21.64,13.83
1,0.002,0.8,0.8,0.25,29.3,21.56,13.82
1,0.002,0.8,1,0.01,93.12,72.39,49.53
1,0.002,0.8,1,0.058,40.45,24.37,12.53
1,0.002,0.8,1,0.106,32.07,21.64,13.72
1,0.002,0.8,1,0.154,28.58,21.63,13.83
1,0.002,0.8,1,0.202,28.58,21.66,13.83
1,0.002,0.8,1,0.25,29.3,21.56,13.82
1,0.002,1,0,0.01,89.73,68.52,49.06
1,0.002,1,0,0.058,35.64,21.7,12.33
1,0.002,1,0,0.106,30.74,19.79,13.1
1,0.002,1,0,0.154,27.89,19.8,13.2
1,0.002,1,0,0.202,27.84,19.73,13.21
1,0.002,1,0,0.25,28.15,19.7,13.2
1,0.002,1,0.2,0.01,90.21,68.56,47.73
1,0.002,1,0.2,0.058,39.21,21.99,12.09
1,0.002,1,0.2,0.106,29.34,18.63,16.57
1,0.002,1,0.2,0.154,27.04,17.52,16.78
1,0.002,1,0.2,0.202,25.42,17.56,16.83
1,0.002,1,0.2,0.25,25.3,17.61,16.82
1,0.002,1,0.4,0.01,91.64,69.55,45.16
1,0.002,1,0.4,0.058,39.58,21.94,15.8
1,0.002,1,0.4,0.106,29.33,18.66,16.56
1,0.002,1,0.4,0.154,26.99,17.51,16.79
1,0.002,1,0.4,0.202,25.31,17.47,16.84
1,0.002,1,0.4,0.25,25.33,17.56,16.83
1,0.002,1,0.6,0.01,91.22,69.57,45.75
1,0.002,1,0.6,0.058,39.67,22.05,15.78
1,0.002,1,0.6,0.106,29.05,18.52,16.59
1,0.002,1,0.6,0.154,26.76,17.37,16.81
1,0.002,1,0.6,0.202,25.35,17.51,16.83
1,0.002,1,0.6,0.25,25.26,17.57,16.83
1,0.002,1,0.8,0.01,92.35,69.69,45.45
1,0.002,1,0.8,0.058,39.6,22.03,15.78
1,0.002,1,0.8,0.106,29.28,18.5,16.59
1,0.002,1,0.8,0.154,26.89,17.41,16.8
1,0.002,1,0.8,0.202,25.34,17.51,16.83
1,0.002,1,0.8,0.25,25.51,17.61,16.82
1,0.002,1,1,0.01,91.12,69.25,45.57
1,0.002,1,1,0.058,39.17,21.75,15.84
1,0.002,1,1,0.106,28.75,18.59,16.6
1,0.002,1,1,0.154,26.96,17.42,16.8
1,0.002,1,1,0.202,25.41,17.54,16.83
1,0.002,1,1,0.25,25.37,17.61,16.82
1,0.026,0,0,0.01,103.55,71.16,39.89
1,0.026,0,0,0.058,64.15,35.43,14.75
1,0.026,0,0,0.106,50.45,29.62,15.53
1,0.026,0,0,0.154,46.13,29.22,15.83
1,0.026,0,0,0.202,44.48,29.48,15.89
1,0.026,0,0,0.25,43.74,29.07,16.06
1,0.026,0,0.2,0.01,103.68,68.95,39.73
1,0.026,0,0.2,0.058,62.73,35.16,15.57
1,0.026,0,0.2,0.106,50.76,29.97,15.34
1,0.026,0,0.2,0.154,46.53,29.2,15.81
1,0.026,0,0.2,0.202,44.31,29.36,15.99
1,0.026,0,0.2,0.25,44.09,29.11,16.06
1,0.026,0,0.4,0.01,101.38,68.74,39.76
1,0.026,0,0.4,0.058,61.99,35.28,15.72
1,0.026,0,0.4,0.106,50.34,29.6,15.59
1,0.026,0,0.4,0.154,43.58,28.25,16.1
1,0.026,0,0.4,0.202,43.3,28.03,19.21
1,0.026,0,0.4,0.25,42.29,28.27,19.21
1,0.026,0,0.6,0.01,104.61,70.18,40.99
1,0.026,0,0.6,0.058,64.05,32.03,17.03
1,0.026,0,0.6,0.106,48.68,27.71,19.24
1,0.026,0,0.6,0.154,43.86,27.89,19.28
1,0.026,0,0.6,0.202,43.39,28.18,19.18
1,0.026,0,0.6,0.25,42.1,28.23,19.22
1,0.026,0,0.8,0.01,105.13,69.67,42.78
1,0.026,0,0.8,0.058,63.47,32.84,17.48
1,0.026,0,0.8,0.106,48.69,27.42,19.23
1,0.026,0,0.8,0.154,44.75,28.54,19.12
1,0.026,0,0.8,0.202,43.7,27.88,19.21
1,0.026,0,0.8,0.25,42.69,28.18,19.21
