Cm,Ch,Bm,Bh,T,sR,sG,sB
0,0.02,1,1,0.01,133.61,116.19,110.49
0,0.02,1,1,0.13,147.06,129.33,136.94
0,0.02,1,1,0.25,154.02,140.36,145.46
0,0.02,1,1,0.25,154.02,140.36,145.46
0,0.02,1,0.75,0.01,134.57,116.3,105.69
0,0.02,1,0.75,0.13,146.63,131.45,135.33
0,0.02,1,0.75,0.25,154.11,140.56,144.72
0,0.02,1,0.75,0.25,154.11,140.56,144.72
0,0.02,0.01,0,0.01,134.87,118.56,104.14
0,0.02,0.01,0,0.13,145.21,133.2,132.53
0,0.02,0.01,0,0.25,155.49,140.02,142.87
0,0.02,0.01,0,0.25,155.49,140.02,142.87
0,0.02,0.01,0.5,0.01,135.31,117.21,104.78
0,0.02,0.01,0.5,0.13,146.47,132.66,133.36
0,0.02,0.01,0.5,0.25,154.07,141.21,145.66
0,0.02,0.01,0.5,0.25,154.22,141.01,147.75
0,0.02,0.01,1,0.01,132.22,116.25,110.16
0,0.02,0.01,1,0.13,146.34,134.88,134.84
0,0.02,0.01,1,0.25,152.26,141.18,143.13
0,0.02,0.01,1,0.25,152.26,141.18,143.13
0,0.02,0.01,0.75,0.01,134.71,118.31,107.18
0,0.02,0.01,0.75,0.13,148.21,136.56,134.01
0,0.02,0.01,0.75,0.25,154.05,141.51,145.07
0,0.02,0.01,0.75,0.25,154.05,141.51,145.07
0,0.02,0.5,0,0.01,137.67,117.7,106.55
0,0.02,0.5,0,0.13,147.95,135.29,133.44
0,0.02,0.5,0,0.25,155.31,142.45,145.13
0,0.02,0.5,0,0.25,158.66,142.18,145.09
0,0.02,0.5,0.5,0.01,136.72,116.81,105.79
0,0.02,0.5,0.5,0.13,152.02,135.87,135.39
0,0.02,0.5,0.5,0.25,157.52,143.11,144.18
0,0.02,0.5,0.5,0.25,157.52,143.11,144.18
0,0.02,0.5,1,0.01,134.97,118.42,110.14
0,0.02,0.5,1,0.13,147.72,136.11,137.16
0,0.02,0.5,1,0.25,155.68,144.08,147
0,0.02,0.5,1,0.25,155.68,144.08,147
0,0.02,0.5,0.75,0.01,134.25,117.67,106.19
0,0.02,0.5,0.75,0.13,151.07,134.81,135.28
0,0.02,0.5,0.75,0.25,153.83,141.72,147.34
0,0.02,0.5,0.75,0.25,153.83,141.72,147.34
0,0.02,1,0,0.01,134.98,119.78,105.83
0,0.02,1,0,0.13,148.29,136.67,136.33
0,0.02,1,0,0.25,152.22,142.76,148.2
0,0.02,1,0,0.25,152.22,142.76,148.2
0,0.02,1,0.5,0.01,135.2,119.02,106.95
0,0.02,1,0.5,0.13,148.39,135.41,136.1
0,0.02,1,0.5,0.25,152.18,141.46,147.18
0,0.02,1,0.5,0.25,152.18,141.46,147.18
0,0.02,1,1,0.01,133.67,117.13,111.9
0,0.02,1,1,0.13,143.46,131.77,135.25
0,0.02,1,1,0.25,152.31,142,148.38
0,0.02,1,1,0.25,152.31,142,148.38
0,0.02,1,0.75,0.01,132.07,115.54,106.01
0,0.02,1,0.75,0.13,144.07,134.14,134.3
0,0.02,1,0.75,0.25,152.59,141.19,148.08
0,0.02,1,0.75,0.25,152.59,141.19,148.08
0,0.07,0,0,0.01,127.4,92.39,79.96
0,0.07,0,0,0.13,141.12,119.38,121.68
0,0.07,0,0,0.25,151.86,132.81,139.69
0,0.07,0,0,0.25,151.86,132.81,139.69
0,0.07,0,0.5,0.01,126.74,93.02,85.48
0,0.07,0,0.5,0.13,141.62,122.77,126.07
0,0.07,0,0.5,0.25,152.54,131.64,144
0,0.07,0,0.5,0.25,152.54,131.64,144
0,0.07,0,1,0.01,119.81,92,92
0,0.07,0,1,0.13,139.67,122.91,129.26
0,0.07,0,1,0.25,147.88,131.54,145.13
0,0.07,0,1,0.25,147.88,131.54,145.13
0,0.07,0,0.75,0.01,121.47,91.8,88.18
0,0.07,0,0.75,0.13,140.23,122.37,129.31
0,0.07,0,0.75,0.25,149.23,132.43,146.26
0,0.07,0,0.75,0.25,149.23,132.43,146.26
0,0.07,0.5,0,0.01,129.91,95.18,80.8
0,0.07,0.5,0,0.13,145.86,124.74,126.35
0,0.07,0.5,0,0.25,151.01,135.24,141.51
0,0.07,0.5,0,0.25,151.01,135.24,141.51
0,0.07,0.5,0.5,0.01,126.74,93.02,85.48
0,0.07,0.5,0.5,0.13,141.62,122.77,126.07
0,0.07,0.5,0.5,0.25,152.55,131.66,144
0,0.07,0.5,0.5,0.25,154.83,133.79,141.83
0,0.07,0.5,1,0.01,122.28,90.96,91.21
0,0.07,0.5,1,0.13,143.9,120.64,128.62
0,0.07,0.5,1,0.25,153.22,131.37,143.02
0,0.07,0.5,1,0.25,153.22,131.37,143.02
0,0.07,0.5,0.75,0.01,124.36,93.19,88.19
0,0.07,0.5,0.75,0.13,142.83,120.93,127.72
0,0.07,0.5,0.75,0.25,151.6,132.14,144.09
0,0.07,0.5,0.75,0.25,151.6,132.14,144.09
0,0.07,1,0,0.01,135.88,94.66,78.88
0,0.07,1,0,0.13,149.91,119.95,122.89
0,0.07,1,0,0.25,155.15,134.75,140.31
0,0.07,1,0,0.25,155.15,134.75,140.31
0,0.07,1,0.5,0.01,130.42,92.48,85.04
0,0.07,1,0.5,0.13,145.21,119.5,125.86
0,0.07,1,0.5,0.25,154.83,133.79,141.83
0,0.07,1,0.5,0.25,154.83,133.79,141.83
0,0.07,1,1,0.01,122.28,90.96,91.21
0,0.07,1,1,0.13,143.9,120.64,128.62
0,0.07,1,1,0.25,150.96,131.81,143.02
0,0.07,1,1,0.25,150.23,133.5,142.74
0,0.07,1,0.75,0.01,125.79,89.28,87.66
0,0.07,1,0.75,0.13,143.19,120.49,129.17
0,0.07,1,0.75,0.25,151.47,133.99,142
0,0.07,1,0.75,0.25,151.47,133.99,142
0,0.07,0.01,0,0.01,132.45,94.64,78.64
0,0.07,0.01,0,0.13,147.58,121.2,126.32
0,0.07,0.01,0,0.25,154.59,133.9,138.75
0,0.07,0.01,0,0.25,154.59,133.9,138.75
0,0.07,0.01,0.5,0.01,127.99,91.65,86
0,0.07,0.01,0.5,0.13,145.12,121.12,125.65
0,0.07,0.01,0.5,0.25,151.06,132.91,140.33
0,0.07,0.01,0.5,0.25,151.06,132.91,140.33
0,0.07,0.01,1,0.01,123,88.31,92.84
0,0.07,0.01,1,0.13,142.2,121.19,131.72
0,0.07,0.01,1,0.25,150.23,133.5,142.74
0,0.07,0.01,1,0.25,150.23,133.5,142.74
0,0.07,0.01,0.75,0.01,125.79,89.28,87.66
0,0.07,0.01,0.75,0.13,143.19,120.49,129.17
0,0.07,0.01,0.75,0.25,152.89,128.98,138.97
0,0.07,0.01,0.75,0.25,152.89,128.98,138.97
0,0.07,0.5,0,0.01,133.81,92.72,78.31
0,0.07,0.5,0,0.13,148.79,120.34,122.88
0,0.07,0.5,0,0.25,154.71,133.21,137.34
0,0.07,0.5,0,0.25,154.71,133.21,137.34
0,0.07,0.5,0.5,0.01,127.64,90.21,80.59
0,0.07,0.5,0.5,0.13,143.72,119.74,124.47
0,0.07,0.5,0.5,0.25,153.06,130.38,139.79
0,0.07,0.5,0.5,0.25,153.06,130.38,139.79
0,0.07,0.5,1,0.01,122.24,88.88,90.51
0,0.07,0.5,1,0.13,143.25,118.15,127.86
0,0.07,0.5,1,0.25,148.78,129.2,141.58
0,0.07,0.5,1,0.25,148.78,129.2,141.58
0,0.07,0.5,0.75,0.01,123.87,88.69,85.38
0,0.07,0.5,0.75,0.13,141.78,118.64,127.4
0,0.07,0.5,0.75,0.25,152.89,128.98,138.97
0,0.07,0.5,0.75,0.25,152.89,128.98,138.97
0,0.07,1,0,0.01,133.81,92.72,78.31
0,0.07,1,0,0.13,148.56,120.39,122.87
0,0.07,1,0,0.25,155.01,134.01,140.54
0,0.07,1,0,0.25,155.01,134.01,140.54
0,0.07,1,0.5,0.01,125.22,92.09,82.83
0,0.07,1,0.5,0.13,142.83,120.47,124.87
0,0.07,1,0.5,0.25,155.13,133.69,143.34
0,0.07,1,0.5,0.25,155.13,133.69,143.34
0,0.07,1,1,0.01,119.21,90.47,91.64
0,0.07,1,1,0.13,138.44,121.21,127.6
0,0.07,1,1,0.25,152.49,134.31,144.02
0,0.07,1,1,0.25,152.49,134.31,144.02
0,0.07,1,0.75,0.01,122.68,92.33,88.78
0,0.07,1,0.75,0.13,142.19,120.31,124.96
0,0.07,1,0.75,0.25,149.9,135.17,141.05
0,0.07,1,0.75,0.25,149.9,135.17,141.05
0,0.16,0,0,0.01,125.78,75.68,64.03
0,0.16,0,0,0.13,141.82,113.82,117.91
0,0.16,0,0,0.25,150.99,129.75,137.57
0,0.16,0,0,0.25,150.99,129.75,137.57
0,0.16,0,0.5,0.01,114.53,73.33,65.46
0,0.16,0,0.5,0.13,135.11,112.42,121.31
0,0.16,0,0.5,0.25,148.41,129.34,138.38
0,0.16,0,0.5,0.25,148.41,129.34,138.38
0,0.16,0,1,0.01,105.08,72.61,77.55
0,0.16,0,1,0.13,130.91,109.72,123.73
0,0.16,0,1,0.25,146.15,129.15,139.68
0,0.16,0,1,0.25,146.15,129.15,139.68
0,0.16,0,0.75,0.01,108.72,72.58,72.99
0,0.16,0,0.75,0.13,134.01,111.99,119.8
0,0.16,0,0.75,0.25,141.26,129.47,138.6
0,0.16,0,0.75,0.25,141.26,129.47,138.6
0,0.16,0.5,0,0.01,126.87,74.14,65.2
0,0.16,0.5,0,0.13,142.34,112.45,117.85
0,0.16,0.5,0,0.25,153.3,128.7,136.31
0,0.16,0.5,0,0.25,153.3,128.7,136.31
0,0.16,0.5,0.5,0.01,115.1,72.92,69.34
0,0.16,0.5,0.5,0.13,137.44,114.28,120.19
0,0.16,0.5,0.5,0.25,148.41,129.34,138.38
0,0.16,0.5,0.5,0.25,148.41,129.34,138.38
0,0.16,0.5,1,0.01,105.08,72.61,77.55
0,0.16,0.5,1,0.13,130.91,109.72,123.73
0,0.16,0.5,1,0.25,146.15,129.15,139.68
0,0.16,0.5,1,0.25,146.15,129.15,139.68
0,0.16,0.5,0.75,0.01,108.72,72.58,72.99
0,0.16,0.5,0.75,0.13,135.26,114.46,121.09
0,0.16,0.5,0.75,0.25,145.05,126.97,136.6
0,0.16,0.5,0.75,0.25,145.05,126.97,136.6
0,0.16,1,0,0.01,123.72,74.88,65.97
0,0.16,1,0,0.13,143.1,113.21,119.14
0,0.16,1,0,0.25,149.4,127.15,136
0,0.16,1,0,0.25,149.4,127.15,136
0,0.16,1,0.5,0.01,111.64,71.84,69.96
0,0.16,1,0.5,0.13,136.35,113.44,120.94
0,0.16,1,0.5,0.25,147.54,126.96,136.63
0,0.16,1,0.5,0.25,147.54,126.96,136.63
0,0.16,1,1,0.01,106.59,71.09,80.7
0,0.16,1,1,0.13,136.02,111.31,123.38
0,0.16,1,1,0.25,143.19,129.1,139.37
0,0.16,1,1,0.25,143.19,129.1,139.37
0,0.16,1,0.75,0.01,108.87,71.97,75.85
0,0.16,1,0.75,0.13,135.28,114.45,121.16
0,0.16,1,0.75,0.25,145.05,126.97,136.6
0,0.16,1,0.75,0.25,145.05,126.97,136.6
0,0.16,0.01,0,0.01,123.72,74.88,65.97
0,0.16,0.01,0,0.13,143.1,113.21,119.14
0,0.16,0.01,0,0.25,149.4,127.15,136
0,0.16,0.01,0,0.25,149.4,127.15,136
0,0.16,0.01,0.5,0.01,115.04,71.23,70.79
0,0.16,0.01,0.5,0.13,137.76,111.42,120.42
0,0.16,0.01,0.5,0.25,147.58,127.41,138.52
0,0.16,0.01,0.5,0.25,147.58,127.41,138.52
0,0.16,0.01,1,0.01,104.83,72.98,78.84
0,0.16,0.01,1,0.13,133.2,110.65,122.44
0,0.16,0.01,1,0.25,144.95,127.83,140.77
0,0.16,0.01,1,0.25,144.95,127.83,140.77
0,0.16,0.01,0.75,0.01,108.7,72.85,72.99
0,0.16,0.01,0.75,0.13,131.05,112.2,121.26
0,0.16,0.01,0.75,0.25,146.29,128.21,138.15
0,0.16,0.01,0.75,0.25,146.29,128.21,138.15
0,0.16,0.5,0,0.01,123.92,74.09,65.55
0,0.16,0.5,0,0.13,140.14,111.93,117.68
0,0.16,0.5,0,0.25,149.74,127.15,137.08
0,0.16,0.5,0,0.25,149.74,127.15,137.08
0,0.16,0.5,0.5,0.01,115.04,71.23,70.79
0,0.16,0.5,0.5,0.13,137.76,111.42,120.42
0,0.16,0.5,0.5,0.25,147.58,127.41,138.52
0,0.16,0.5,0.5,0.25,147.58,127.41,138.52
0,0.16,0.5,1,0.01,104.83,72.98,78.84
0,0.16,0.5,1,0.13,133.2,110.65,122.44
0,0.16,0.5,1,0.25,144.95,127.83,140.77
0,0.16,0.5,1,0.25,144.44,127.89,140.77
0,0.16,0.5,0.75,0.01,109.45,72,71.12
0,0.16,0.5,0.75,0.13,135.08,110.53,120.84
0,0.16,0.5,0.75,0.25,145.3,126.77,140.31
0,0.16,0.5,0.75,0.25,145.3,126.77,140.31
0,0.16,1,0,0.01,120.98,74.23,65.23
0,0.16,1,0,0.13,140.7,111.59,119.44
0,0.16,1,0,0.25,151.96,129.45,137.91
0,0.16,1,0,0.25,151.96,129.45,137.91
0,0.16,1,0.5,0.01,112.79,71.87,67.89
0,0.16,1,0.5,0.13,138.28,112.7,118.96
0,0.16,1,0.5,0.25,147.15,127.8,139.62
0,0.16,1,0.5,0.25,147.15,127.8,139.62
0,0.16,1,1,0.01,106.05,72.56,76.78
0,0.16,1,1,0.13,132.75,110.59,122.9
0,0.16,1,1,0.25,143.58,126.89,141.88
0,0.16,1,1,0.25,143.58,126.89,141.88
0,0.16,1,0.75,0.01,109.45,72,71.12
0,0.16,1,0.75,0.13,135.08,110.53,120.84
0,0.16,1,0.75,0.25,145.3,126.77,140.31
0,0.16,1,0.75,0.25,145.3,126.77,140.31
0,0.32,0,0,0.01,115.4,60.67,57.57
0,0.32,0,0,0.13,136.31,106.73,118.69
0,0.32,0,0,0.25,144.92,123.44,137.26
0,0.32,0,0,0.25,144.71,123.62,137.89
0,0.32,0,0.5,0.01,104.15,58.35,60.44
0,0.32,0,0.5,0.13,131.12,108.81,118.11
0,0.32,0,0.5,0.25,141.51,121.81,137.97
0,0.32,0,0.5,0.25,141.51,121.81,137.97
0,0.32,0,1,0.01,91.49,58.27,66.25
0,0.32,0,1,0.13,125.18,109.7,120.07
0,0.32,0,1,0.25,140.37,123.87,139.89
0,0.32,0,1,0.25,140.37,123.87,139.89
0,0.32,0,0.75,0.01,96.98,60.07,61.24
0,0.32,0,0.75,0.13,128.04,108.92,119.42
0,0.32,0,0.75,0.25,141.46,123.04,137.02
0,0.32,0,0.75,0.25,141.46,123.04,137.02
0,0.32,0.5,0,0.01,117.75,58.85,60.62
0,0.32,0.5,0,0.13,136.38,108.62,118.52
0,0.32,0.5,0,0.25,144.71,123.62,137.89
0,0.32,0.5,0,0.25,144.71,123.62,137.89
0,0.32,0.5,0.5,0.01,104.15,58.35,60.44
0,0.32,0.5,0.5,0.13,131.12,108.81,118.11
0,0.32,0.5,0.5,0.25,141.51,121.81,137.97
0,0.32,0.5,0.5,0.25,141.51,121.81,137.97
0,0.32,0.5,1,0.01,91.49,58.27,66.25
0,0.32,0.5,1,0.13,125.18,109.7,120.07
0,0.32,0.5,1,0.25,140.37,123.87,139.89
0,0.32,0.5,1,0.25,140.37,123.87,139.89
0,0.32,0.5,0.75,0.01,96.98,60.07,61.24
0,0.32,0.5,0.75,0.13,128.04,108.92,119.42
0,0.32,0.5,0.75,0.25,141.4,123.06,137.02
0,0.32,0.5,0.75,0.25,142.82,126.94,138.15
0,0.32,1,0,0.01,117.05,56.9,58.23
0,0.32,1,0,0.13,141.2,109.08,119.61
0,0.32,1,0,0.25,149.07,128.49,138.55
0,0.32,1,0,0.25,149.07,128.49,138.55
0,0.32,1,0.5,0.01,101.02,58.26,59.44
0,0.32,1,0.5,0.13,133.29,110.12,120.46
0,0.32,1,0.5,0.25,145.6,129.52,136.6
0,0.32,1,0.5,0.25,145.6,129.52,136.6
0,0.32,1,1,0.01,92.88,56.04,67.24
0,0.32,1,1,0.13,127.5,109.27,119.62
0,0.32,1,1,0.25,141.63,129.22,139.29
0,0.32,1,1,0.25,141.63,129.22,139.29
0,0.32,1,0.75,0.01,96.53,57.63,61.8
0,0.32,1,0.75,0.13,132.15,110.48,119.7
0,0.32,1,0.75,0.25,142.82,126.94,138.15
0,0.32,1,0.75,0.25,142.82,126.94,138.15
0,0.32,0.01,0,0.01,117.05,56.9,58.23
0,0.32,0.01,0,0.13,141.2,109.08,119.61
0,0.32,0.01,0,0.25,149.07,128.49,138.55
0,0.32,0.01,0,0.25,149.07,128.49,138.55
0,0.32,0.01,0.5,0.01,101.02,58.26,59.44
0,0.32,0.01,0.5,0.13,133.29,110.12,120.46
0,0.32,0.01,0.5,0.25,145.6,129.52,136.6
0,0.32,0.01,0.5,0.25,145.6,129.52,136.6
0,0.32,0.01,1,0.01,92.88,56.04,67.24
0,0.32,0.01,1,0.13,127.5,109.27,119.62
0,0.32,0.01,1,0.25,139.17,128.92,139.37
0,0.32,0.01,1,0.25,139.68,124.4,136.99
0,0.32,0.01,0.75,0.01,96.78,60.47,65.2
0,0.32,0.01,0.75,0.13,130.77,105.11,119.7
0,0.32,0.01,0.75,0.25,140.69,125.25,137.9
0,0.32,0.01,0.75,0.25,140.69,125.25,137.9
0,0.32,0.5,0,0.01,119.29,59.47,58.85
0,0.32,0.5,0,0.13,139.97,107.52,116.87
0,0.32,0.5,0,0.25,150.15,126.25,136.97
0,0.32,0.5,0,0.25,150.15,126.25,136.97
0,0.32,0.5,0.5,0.01,100.84,59.74,63.06
0,0.32,0.5,0.5,0.13,130.53,106.74,119.15
0,0.32,0.5,0.5,0.25,147.85,125.09,137.74
0,0.32,0.5,0.5,0.25,147.85,125.09,137.74
0,0.32,0.5,1,0.01,91.65,59.29,69.14
0,0.32,0.5,1,0.13,128.33,106.52,121.2
0,0.32,0.5,1,0.25,139.68,124.4,136.99
0,0.32,0.5,1,0.25,139.68,124.4,136.99
0,0.32,0.5,0.75,0.01,96.78,60.47,65.2
0,0.32,0.5,0.75,0.13,130.77,105.11,119.7
0,0.32,0.5,0.75,0.25,140.69,125.25,137.9
0,0.32,0.5,0.75,0.25,140.69,125.25,137.9
0,0.32,1,0,0.01,119.29,59.47,58.85
0,0.32,1,0,0.13,139.97,107.52,116.87
0,0.32,1,0,0.25,150.15,126.25,136.97
0,0.32,1,0,0.25,150.15,126.25,136.97
0,0.32,1,0.5,0.01,100.84,59.74,63.06
0,0.32,1,0.5,0.13,130.53,106.74,119.15
0,0.32,1,0.5,0.25,145.61,125.14,137.78
0,0.32,1,0.5,0.25,144.65,127.42,133.73
0,0.32,1,1,0.01,90.43,60.15,64.52
0,0.32,1,1,0.13,125.14,103.4,121.26
0,0.32,1,1,0.25,138.72,126.33,136.77
0,0.32,1,1,0.25,138.72,126.33,136.77
0,0.32,1,0.75,0.01,95.03,60.26,60.86
0,0.32,1,0.75,0.13,125.2,104,119.84
0,0.32,1,0.75,0.25,140.7,126.19,135.01
0,0.32,1,0.75,0.25,140.7,126.19,135.01
0.125,0,0,0,0.01,130.45,119.04,113.43
0.125,0,0,0,0.13,114.66,88.96,59.74
0.125,0,0,0,0.25,106.09,77.32,57.12
0.125,0,0,0,0.25,106.09,77.32,57.12
0.125,0,0,0.5,0.01,130.45,119.04,113.43
0.125,0,0,0.5,0.13,114.66,88.96,59.74
0.125,0,0,0.5,0.25,106.09,77.32,57.12
0.125,0,0,0.5,0.25,106.09,77.32,57.12
0.125,0,0,1,0.01,130.45,119.04,113.43
0.125,0,0,1,0.13,114.66,88.96,59.74
0.125,0,0,1,0.25,106.09,77.32,57.12
0.125,0,0,1,0.25,106.09,77.32,57.12
0.125,0,0,0.75,0.01,130.45,119.04,113.43
0.125,0,0,0.75,0.13,114.66,88.96,59.74
0.125,0,0,0.75,0.25,106.09,77.32,57.12
0.125,0,0,0.75,0.25,106.09,77.32,57.12
0.125,0,0.5,0,0.01,129.37,115.52,111.95
0.125,0,0.5,0,0.13,104.45,75.98,55.16
0.125,0,0.5,0,0.25,92.88,69.28,50.68
0.125,0,0.5,0,0.25,92.88,69.28,50.68
0.125,0,0.5,0.5,0.01,132.8,118.54,113.42
0.125,0,0.5,0.5,0.13,103.95,76.43,57.05
0.125,0,0.5,0.5,0.25,92.88,69.28,50.68
0.125,0,0.5,0.5,0.25,92.88,69.28,50.68
0.125,0,0.5,1,0.01,132.8,118.54,113.42
0.125,0,0.5,1,0.13,103.95,76.43,57.05
0.125,0,0.5,1,0.25,92.88,69.28,50.68
0.125,0,0.5,1,0.25,92.88,69.28,50.68
0.125,0,0.5,0.75,0.01,132.8,118.54,113.42
0.125,0,0.5,0.75,0.13,103.95,76.43,57.05
0.125,0,0.5,0.75,0.25,92.88,69.28,50.68
0.125,0,0.5,0.75,0.25,92.88,69.28,50.68
0.125,0,1,0,0.01,128.03,116.01,110.52
0.125,0,1,0,0.13,91.56,68.72,52.08
0.125,0,1,0,0.25,80.93,60.19,47.16
0.125,0,1,0,0.25,80.93,60.19,47.16
0.125,0,1,0.5,0.01,128.03,116.01,110.52
0.125,0,1,0.5,0.13,91.56,68.72,52.08
0.125,0,1,0.5,0.25,80.93,60.19,47.16
0.125,0,1,0.5,0.25,80.93,60.19,47.16
0.125,0,1,1,0.01,128.03,116.01,110.52
0.125,0,1,1,0.13,91.56,68.72,52.08
0.125,0,1,1,0.25,80.93,60.19,47.16
0.125,0,1,1,0.25,80.93,60.19,47.16
0.125,0,1,0.75,0.01,128.03,116.01,110.52
0.125,0,1,0.75,0.13,91.56,68.72,52.08
0.125,0,1,0.75,0.25,80.93,60.19,47.16
0.125,0,1,0.75,0.25,78.85,59.39,49.24
0.125,0,0.01,0,0.01,132.97,121.78,114.96
0.125,0,0.01,0,0.13,117.36,88,60.65
0.125,0,0.01,0,0.25,107.71,77.91,55.68
0.125,0,0.01,0,0.25,107.71,77.91,55.68
0.125,0,0.01,0.5,0.01,132.97,121.78,114.96
0.125,0,0.01,0.5,0.13,117.36,88,60.65
0.125,0,0.01,0.5,0.25,107.71,77.91,55.68
0.125,0,0.01,0.5,0.25,107.71,77.91,55.68
0.125,0,0.01,1,0.01,132.97,121.78,114.96
0.125,0,0.01,1,0.13,117.36,88,60.65
0.125,0,0.01,1,0.25,107.71,77.91,55.68
0.125,0,0.01,1,0.25,107.71,77.91,55.68
0.125,0,0.01,0.75,0.01,132.97,121.78,114.96
0.125,0,0.01,0.75,0.13,117.36,88,60.65
0.125,0,0.01,0.75,0.25,107.71,77.91,55.68
0.125,0,0.01,0.75,0.25,107.71,77.91,55.68
0.125,0,0.5,0,0.01,132.88,116.11,113.17
0.125,0,0.5,0,0.13,103.67,76.02,59.09
0.125,0,0.5,0,0.25,90.02,66.28,52.3
0.125,0,0.5,0,0.25,90.02,66.28,52.3
0.125,0,0.5,0.5,0.01,132.88,116.11,113.17
0.125,0,0.5,0.5,0.13,103.67,76.02,59.09
0.125,0,0.5,0.5,0.25,90.02,66.28,52.3
0.125,0,0.5,0.5,0.25,90.02,66.28,52.3
0.125,0,0.5,1,0.01,132.88,116.11,113.17
0.125,0,0.5,1,0.13,103.45,76.04,59.1
0.125,0,0.5,1,0.25,93.32,69.28,52.05
0.125,0,0.5,1,0.25,93.32,69.28,52.05
0.125,0,0.5,0.75,0.01,127.95,118.07,112.71
0.125,0,0.5,0.75,0.13,102.35,76.23,55.71
0.125,0,0.5,0.75,0.25,93.32,69.28,52.05
0.125,0,0.5,0.75,0.25,93.32,69.28,52.05
0.125,0,1,0,0.01,126.3,115.06,109.62
0.125,0,1,0,0.13,89.48,68,53.94
0.125,0,1,0,0.25,78.22,59.54,47.24
0.125,0,1,0,0.25,78.22,59.54,47.24
0.125,0,1,0.5,0.01,126.3,115.06,109.62
0.125,0,1,0.5,0.13,89.48,68,53.94
0.125,0,1,0.5,0.25,78.22,59.54,47.24
0.125,0,1,0.5,0.25,78.22,59.54,47.24
0.125,0,1,1,0.01,126.3,115.06,109.62
0.125,0,1,1,0.13,89.48,68,53.94
0.125,0,1,1,0.25,78.22,59.54,47.24
0.125,0,1,1,0.25,78.22,59.54,47.24
0.125,0,1,0.75,0.01,126.3,115.06,109.62
0.125,0,1,0.75,0.13,89.48,68,53.94
0.125,0,1,0.75,0.25,78.22,59.54,47.24
0.125,0,1,0.75,0.25,78.22,59.54,47.24
0.125,0.063,0,0,0.01,121.2,82.32,59.95
0.125,0.063,0,0,0.13,109.78,73.16,55.88
0.125,0.063,0,0,0.25,104.37,71.51,52.47
0.125,0.063,0,0,0.25,104.37,71.51,52.47
0.125,0.063,0,0.5,0.01,114.75,80.93,65.33
0.125,0.063,0,0.5,0.13,107.43,72.94,56.24
0.125,0.063,0,0.5,0.25,103.31,71.7,54.44
0.125,0.063,0,0.5,0.25,103.31,71.7,54.44
0.125,0.063,0,1,0.01,113.71,79.19,72.31
0.125,0.063,0,1,0.13,105.85,73.03,55.62
0.125,0.063,0,1,0.25,101.5,71.77,53.69
0.125,0.063,0,1,0.25,101.5,71.77,53.69
0.125,0.063,0,0.75,0.01,115.54,78.26,66.15
0.125,0.063,0,0.75,0.13,106.39,73.92,55.29
0.125,0.063,0,0.75,0.25,101.62,72.16,53.76
0.125,0.063,0,0.75,0.25,101.62,72.16,53.76
0.125,0.063,0.5,0,0.01,117.68,78.02,58.52
0.125,0.063,0.5,0,0.13,97.43,64.75,51.39
0.125,0.063,0.5,0,0.25,89.03,62.63,49.98
0.125,0.063,0.5,0,0.25,89.03,62.63,49.98
0.125,0.063,0.5,0.5,0.01,112.88,75.77,60.39
0.125,0.063,0.5,0.5,0.13,94.49,64.19,51.29
0.125,0.063,0.5,0.5,0.25,88.07,63.28,51.43
0.125,0.063,0.5,0.5,0.25,88.07,63.28,51.43
0.125,0.063,0.5,1,0.01,109.05,75.76,69.9
0.125,0.063,0.5,1,0.13,93.72,64.29,53.06
0.125,0.063,0.5,1,0.25,86.06,63.34,49.95
0.125,0.063,0.5,1,0.25,86.06,63.34,49.95
0.125,0.063,0.5,0.75,0.01,111.41,75.52,64.74
0.125,0.063,0.5,0.75,0.13,93.75,63.27,51.89
0.125,0.063,0.5,0.75,0.25,88.78,63.55,50.13
0.125,0.063,0.5,0.75,0.25,88.78,63.55,50.13
0.125,0.063,1,0,0.01,113.83,77.6,55.73
0.125,0.063,1,0,0.13,85.71,57.5,47.9
0.125,0.063,1,0,0.25,77.66,56.46,47.94
0.125,0.063,1,0,0.25,77.66,56.46,47.94
0.125,0.063,1,0.5,0.01,110.9,73.46,60.09
0.125,0.063,1,0.5,0.13,83.35,57.04,47.65
0.125,0.063,1,0.5,0.25,77.56,56.07,48.21
0.125,0.063,1,0.5,0.25,77.56,56.07,48.21
0.125,0.063,1,1,0.01,105.85,72.04,68.09
0.125,0.063,1,1,0.13,80.53,57.67,49.06
0.125,0.063,1,1,0.25,78.17,58.96,47.04
0.125,0.063,1,1,0.25,78.17,58.96,47.04
0.125,0.063,1,0.75,0.01,109.18,74.49,64.12
0.125,0.063,1,0.75,0.13,85.73,58.38,50.36
0.125,0.063,1,0.75,0.25,78.71,58.15,47.37
0.125,0.063,1,0.75,0.25,78.71,58.15,47.37
0.125,0.063,0.01,0,0.01,120.78,82.58,60.34
0.125,0.063,0.01,0,0.13,109.37,74.16,55
0.125,0.063,0.01,0,0.25,105.7,74,53.77
0.125,0.063,0.01,0,0.25,105.7,74,53.77
0.125,0.063,0.01,0.5,0.01,116.31,81.68,64.3
0.125,0.063,0.01,0.5,0.13,105.6,74.55,56.14
0.125,0.063,0.01,0.5,0.25,105.24,73.1,54.26
0.125,0.063,0.01,0.5,0.25,105.24,73.1,54.26
0.125,0.063,0.01,1,0.01,113.09,80.95,71
