x,y,W
0.067553,0.00897049,0.371643
-0.109345,-0.0581711,0.133179
-3.00716,2.56973,0.0437073
2.49722,-2.18107,0.0206846
-0.443587,1.07027,0.0173746
-0.0555588,0.562754,0.00640673
0.0972892,0.00750378,0.198314
-0.421482,-0.705175,0.00605086
0.0454268,-0.0504961,0.106201
0.00373864,-0.0223015,0.0912617
-0.0291334,-0.190501,0.00222584
0.447523,0.130848,0.0304436
0.025364,-0.14082,0.226706
0.456436,-1.54435,0.00333304
-0.0411104,0.175663,0.00195376
0.044713,0.0123735,0.36591
0.031256,0.00367592,0.0190491
5.10887,2.84912,0.0176641
1.10998,-1.31281,0.0101314
-0.049047,-0.200811,0.0325838
0.0186015,0.109614,0.352683
-1.27029,-1.60255,0.0126841
-0.289228,-0.60728,0.00350367
-0.404595,0.0329696,0.113764
0.0122959,-0.0607289,0.16752
0.0215728,-0.0994344,0.0140724
1.51965,-0.0348135,0.00803359
-0.323615,0.134704,0.00947046
-0.199468,0.0667397,0.421327
-0.114414,0.119172,0.203719
-0.561043,-0.24448,0.0143331
-0.00294114,0.0724765,0.503353
0.308011,-0.0289343,0.227857
0.182393,0.26877,0.00659292
-0.999308,-0.605339,0.0369909
0.218554,0.174526,0.0127612
0.0766098,-0.758931,0.00698188
0.45458,0.0145534,0.0309711
-0.0671961,0.053196,0.120775
0.0236923,-0.18317,0.114664
7.50004e-05,-0.0611399,0.0200973
0.0859485,-1.06382,0.00718895
0.259317,-0.169477,0.0141844
-0.0327835,0.00176892,0.16882
0.0284233,0.0710933,0.101194
-0.0257249,0.182076,0.0212043
-0.204917,-0.0570239,0.222064
0.112596,0.131176,0.430078
-0.0220445,0.0163657,0.263564
-0.186733,-0.304021,0.0297905
1.71929,7.64517,0.0016767
-1.57253,-6.78201,0.00859095
-0.014987,-0.346037,0.00657737
-0.111656,0.151925,0.0711633
0.173909,-0.0877057,0.0173199
0.475136,0.383886,0.0124411
0.162144,-0.0446615,0.0733459
0.02827,-0.0457126,0.34264
-0.0490463,0.0539098,0.190218
-0.0122133,0.200854,0.151271
0.0213416,0.0270134,0.258615
-0.0100181,-0.0929676,0.297625
0.0035087,-0.0276149,0.016222
-0.0716694,-1.21874,0.00534288
-0.968327,-0.992708,0.00556547
1.17104,0.159078,0.134634
-2.4303,-1.20139,0.00847018
7.42793,-5.47824,0.000729055
-6.58991,4.76769,0.00339624
-0.0296311,-0.936127,0.0596498
0.117772,0.435453,0.011829
-0.0840273,-0.0471368,0.0565783
0.520953,0.0564342,0.0583265
-0.351682,0.233584,0.06163
0.125107,-0.0288469,0.0201471
-0.00329333,0.011647,0.130095
0.73688,-0.660306,0.0128514
-0.283858,0.226293,0.0179707
-0.00554992,-0.00458963,0.137085
-0.0628063,-0.159121,0.224717
0.0844219,-0.00158379,0.512673
0.664205,1.20363,0.0282805
-0.566938,-0.909906,0.0298184
-0.518233,-0.288114,0.00722399
1.08885,0.135599,0.0269624
-0.551768,-0.0461653,0.0326701
-0.262155,-0.137337,0.0283837
0.186786,0.0927349,0.268564
0.13326,0.063845,0.179315
6.34297,5.53415,0.000955017
-0.283467,-2.02151,0.0194348
0.012567,0.000905443,0.308865
0.0756097,0.0435339,0.0209576
0.0187979,0.176258,0.249713
0.698127,-0.57103,0.0671055
-0.226468,0.138447,0.045807
-3.36108,-0.48853,0.00741277
-0.0351113,0.0518284,0.264636
-0.109391,0.20522,0.0189952
1.58846,-1.99059,0.0521166
1.89087,-6.44699,0.00651217
-3.20745,7.48948,0.0267109
-0.0711391,0.0688322,0.308247
-0.282013,0.0869191,0.0101994
0.111714,0.0372172,0.261555
-0.135157,0.162728,0.483157
-1.05409,-0.775768,0.00756974
0.55891,0.362574,0.00746966
-0.407046,-0.280436,0.00578783
0.483461,0.30869,0.00574465
-0.2757,-0.28674,0.154841
0.0867091,0.0110936,0.00667727
0.00357559,-0.0115909,0.00293302
0.0626598,0.0864115,0.13603
0.0314828,0.282965,0.073592
0.0475567,0.079027,0.2487
0.488534,0.206597,0.00991231
0.0371066,-0.346567,0.0108081
-0.032035,0.172992,0.0281329
-0.0238078,0.0278023,0.484482
-0.541701,0.0678816,0.131398
0.0746928,0.545182,0.0167442
-0.0629956,-0.0996934,0.00144582
-0.0242345,0.0336417,0.234274
-13.9773,2.08046,0.000437083
-2.37418,0.526359,0.00759507
-0.31664,0.17125,0.010589
0.0520443,0.0193211,0.51165
0.0144571,-0.00540635,0.499719
-0.110642,7.91757,0.00232591
-0.0221823,0.069136,0.507929
0.0534231,0.0215435,0.323586
0.0664733,-0.0327685,0.018119
0.0860195,-0.194001,0.000194653
-0.0604346,0.125003,0.00135136
0.00221833,0.0126495,0.428227
0.00583135,0.0077836,0.0228478
-0.0307818,0.00148425,0.166601
-0.0312579,0.0386508,0.0437609
-0.549988,0.0920707,0.0373755
0.230254,-0.306025,0.0384242
0.55817,2.08483,0.00991215
0.448238,-0.055039,0.0939102
0.132525,-0.0869764,0.049116
-0.120724,-0.277778,0.0209144
0.0458202,0.0760406,0.0100629
0.00606244,0.0414118,0.506416
-23.1202,-22.3233,0.000331535
-0.178051,-0.0706875,0.0446183
-0.062152,-0.0349136,0.0157434
-0.303876,-0.55319,0.028904
-0.393936,0.200877,0.356555
-0.214075,0.230046,0.0103119
-0.175248,0.0251382,0.0841895
0.0911849,-0.0475379,0.0823225
0.102134,0.00953751,0.26005
-0.666676,0.0172678,0.0451138
0.205269,-0.113826,0.0133166
-0.0879081,-0.0341506,0.183971
-0.917594,-0.414183,0.000957834
0.0372961,0.240027,0.499069
-0.0438333,0.121746,0.140844
-0.0326689,0.0204735,0.260936
-0.648461,-2.04173,0.00425651
0.508494,1.66915,0.0185953
-0.102017,-0.122389,0.298824
0.0205792,-0.0902769,0.0262345
-0.122902,-0.0488439,0.0814039
-0.0465566,0.00868014,0.138684
0.154374,-0.0584506,0.139467
-0.942264,0.0517336,0.00821928
0.25547,0.193769,0.0656311
-0.308027,0.223806,0.0412157
0.460582,-5.29358,0.0243626
0.0642085,-0.260115,0.0376087
-0.0571459,0.0176823,0.0971133
0.146874,-0.0153683,0.140742
-1.05839,1.66846,0.00173934
0.284373,-0.57782,0.011364
0.477493,-4.03183,0.00228733
0.141515,0.071661,0.0386417
-0.336044,-0.0303936,0.053224
5.66557,0.446591,0.00400639
-5.09337,-0.394283,0.0733903
-3.89313,-0.331782,0.0033379
-0.248708,-0.170682,0.0935069
-0.179222,-0.055437,0.00723412
0.557185,-0.177561,0.0199266
-0.511638,2.40704,0.00102814
0.209773,-0.517489,0.0366028
0.0825404,-0.177146,0.0197019
-0.184166,0.0852773,0.136148
1.17775,-1.00762,0.0213013
0.00112467,-0.0209344,0.405975
-0.0238224,0.0688441,0.513316
-0.0848066,-0.0865584,0.0529839
-1.59026,-0.690532,0.0941052
1.20794,0.713546,0.0124041
-0.0177482,-0.0201381,0.257618
-0.458509,0.255461,0.0319655
0.66827,-16.3238,0.000313237
-0.0285335,0.093461,0.468616
0.615295,-0.310871,0.0665751
0.0123442,-0.0194649,0.139044
-0.540144,0.539774,0.00947197
-0.507204,-0.816505,0.00727209
-0.0736352,-0.126699,0.140668
-0.789049,-0.263078,0.00649652
0.0879477,-0.383372,0.115676
-0.000235524,-0.264053,0.00849431
-0.106756,0.00529674,0.484027
0.172162,0.0541601,0.0106028
1.54723,1.03406,0.0143066
0.722952,1.08936,0.00368499
-0.20853,-0.015351,0.00181829
0.442847,-0.69591,0.0161831
0.220233,0.0543002,0.0736125
0.365388,-0.0589093,0.013294
-0.123753,0.0972043,0.010927
-1.43548,-0.633626,0.0118928
-0.479267,-0.180281,0.00977984
-1.0355,0.0604293,0.022297
-1.39265,-2.29876,0.0132662
0.177017,0.125436,0.0105265
-0.247148,9.6574,0.00464303
0.259971,-7.32533,0.0104986
-0.131932,-0.653504,0.00752693
0.00192949,0.177892,0.00270532
0.112408,-0.158187,0.0965034
10.2638,-11.2887,3.61109e-05
-10.1669,11.1962,0.00731663
0.0475004,0.0493712,0.268821
0.0185808,-0.0311065,0.320584
0.705341,0.948943,0.00549187
-0.0512536,-0.0880422,0.324927
-0.0526273,-0.124141,0.027596
0.548377,0.198521,0.0388559
-0.0616329,0.0618258,0.3622
0.0806152,-1.27066,0.0077332
-0.0135238,-0.103679,0.231232
0.184279,-0.102285,0.0407093
0.10404,0.0436547,0.0248699
-0.0444218,0.024545,0.336499
-0.148906,-0.117395,0.0105517
-0.208098,-0.658355,0.0591535
-0.511612,-0.157182,0.0190041
1.39932,0.326044,0.00646965
0.146184,-0.0433948,0.177789
0.544212,-0.0307205,0.00754326
-0.407209,0.0229975,0.0115179
1.52955,2.98201,0.00501115
0.525308,-0.825097,0.00774664
0.0264827,-0.0282636,0.268193
-2.16476,-1.35904,0.00423801
0.194125,-0.184707,0.0363512
0.239317,0.199194,0.0704291
-0.511897,0.324367,0.0105363
0.0604543,0.118527,0.0735407
0.123736,-0.0747002,0.116434
0.000193217,0.0506858,0.0323447
-0.108996,0.161752,0.101591
-8.87591,9.31484,0.00105509
-0.252034,-0.738361,0.0868228
0.228427,0.294799,0.0149219
-0.0668978,-0.0488733,0.0384574
0.0184417,0.0601537,0.11113
0.0323036,0.0855741,0.0880848
-0.395353,-0.177705,0.04711
0.135305,0.0848559,0.0259774
1.49065,-0.523806,0.0369377
-0.0958594,0.214533,0.215417
-0.767617,-0.0843604,0.0119558
-0.232468,-0.057188,0.00395188
0.580665,0.152853,0.00628517
0.116977,0.0274161,0.251682
0.124783,0.0566972,0.0569738
-0.0510857,-0.0536535,0.401046
-0.180768,0.0132168,0.038557
0.0921051,0.512018,0.0169506
-0.0278577,-0.292827,0.0235832
0.126598,-0.212307,0.0201364
0.00427334,-0.0441121,0.390384
1.26734,-1.01743,0.0112141
0.267158,-0.0374294,0.00368039
1.04309,-1.69007,0.00545075
-0.0973822,-0.0540746,0.405743
-0.0213834,-0.251585,0.266814
0.209182,0.119587,0.028483
-0.00544706,0.0867984,0.0652219
-0.129829,-0.371933,0.00817998
0.0149118,0.0210373,0.220893
0.368429,0.276473,0.00861537
0.0751691,-1.92961,0.00565072
-0.180688,0.285099,0.0527562
0.344672,0.481479,0.015079
-1.3561,0.483144,0.00746923
15.2701,56.7347,0.000915958
-0.0170891,-0.18349,0.0364033
-0.0194421,-1.3944,0.0293523
0.581466,-0.452176,0.224311
-0.16155,-0.150346,0.00919855
0.0633441,-0.137269,0.0835409
0.0943229,-0.112953,0.093803
0.245138,0.242905,0.138365
0.00597511,0.24434,0.0370353
0.0600946,0.0166939,0.140768
-0.127236,0.00668071,0.019743
0.00319379,0.0218673,0.378155
0.0028454,0.0210821,0.0176663
0.00314225,0.0931933,0.00694796
18.5686,-8.57238,0.000477349
0.0112137,-0.0396958,0.485194
0.312525,0.0429803,0.0843485
-115.997,75.2419,8.48476e-05
115.486,-74.9478,0.0131984
0.0383949,0.329737,0.0736817
-0.319335,0.69875,0.0217223
-0.167075,0.416136,0.00683618
0.334575,-0.894572,0.01142
-0.110682,-0.0314092,0.268834
-0.0766786,-0.0637007,0.0384496
-0.353591,-0.0321729,0.0157837
1.87667,1.50942,0.00700704
2.59702,-0.164799,0.0426056
-2.5328,0.159116,0.246873
-0.0164478,0.0188347,0.166325
-0.282793,-0.0284653,0.0228222
-0.0195016,-0.0233561,0.378804
-0.106258,0.368212,0.133277
-7.83514,-0.0763535,0.00697803
0.777281,0.680192,0.0209463
0.324444,0.32796,0.0588084
0.00451619,0.0812778,0.139674
-0.248832,-0.222771,0.140726
-0.467528,-0.451874,0.00879269
-2.84797,-1.3406,0.00781207
1.00715,0.268021,0.00579965
1.35822,0.686952,0.0117173
-0.0317523,-0.0389856,0.235066
-0.00773114,-0.00424846,0.0739481
-0.159864,0.0797605,0.0235029
-0.00430779,0.00455389,0.0354881
-3.25224,-1.71429,0.0279618
-1.78547,0.479455,0.0791958
1.05105,-0.353899,0.0619279
-0.119857,0.0186091,0.244966
0.0340306,-0.0337979,0.133339
0.00760743,-0.0691613,0.513061
-0.0104654,0.00178739,0.320068
-0.0191201,0.0098062,0.0434948
-0.0373783,0.0110368,0.0126881
0.313797,-0.2286,0.0200496
0.028686,-0.0477855,0.512331
0.200775,-0.17811,0.0353327
0.0272381,0.1516,0.138997
-0.0183041,-0.0617819,0.0386476
1.28118,-0.523997,0.0320231
-0.618628,0.313175,0.00959124
0.00285784,0.0362161,0.12342
1.82694,0.666722,0.0117137
-1.45902,-0.50832,0.0332682
0.0695851,0.0784332,0.0110034
-0.192775,-0.0676998,0.0137714
-0.138956,0.157924,0.0201168
0.0540052,0.111145,0.468509
-0.00380929,0.0193691,0.138584
-0.00204713,0.044387,0.0223429
-0.0994361,0.10317,0.0229899
0.0932138,0.0122098,0.118447
7.29726,-4.67774,0.0029566
-3.84532,-1.28151,0.0149595
3.66134,1.22913,0.0185819
-0.0180176,-0.343322,0.127424
0.0393171,-0.0258528,0.268871
-0.353734,-0.0503838,0.0186319
0.0891252,-0.078443,0.00986271
-0.0151393,-0.00289537,0.324011
-0.0480631,-0.0170607,0.51302
0.0663658,-0.095896,0.0202332
-0.00666022,-0.00496423,0.510858
0.282868,0.331187,0.11176
0.0217517,-0.00706689,0.506805
-0.0211278,-0.065819,0.0659984
-0.045437,-0.160676,0.0465318
0.163491,-0.00738923,0.268751
0.287659,0.260606,0.0096256
0.0974374,0.0405706,0.340489
0.513193,-0.773935,0.0265481
0.0474003,0.0619895,0.473261
0.0619051,-0.0706961,0.25128
-0.316735,-0.329724,0.0169988
0.0705977,0.0704248,0.327035
0.220959,0.686488,0.0210528
-0.0958564,-0.0509682,0.117743
0.228837,0.0457122,0.0367809
0.0809335,0.127633,0.01008
0.0397276,-0.196384,0.0930575
-0.0184174,0.165617,0.2433
-0.535762,0.688598,0.012061
0.0272212,0.101468,0.330375
1.57357,-2.91783,0.00266564
-1.50006,2.81293,0.0187646
0.0612211,-0.32545,0.00964964
0.00558586,0.000646571,0.053423
0.17729,0.0454555,0.0340908
0.0270514,0.00383541,0.000888762
0.0177694,0.000402675,0.00780144
0.307992,-0.311285,0.0626915
-0.0990211,0.0961514,0.0375694
0.251015,0.485611,0.0269173
0.174386,-0.133433,0.0584859
0.0156727,0.00283441,0.030482
0.0283527,0.00274349,0.167844
0.0269264,0.00206662,0.0102072
-4.28992,0.87671,0.00971564
0.0838458,0.546099,0.00378387
0.627975,-0.934669,0.00648662
0.0266109,0.14259,0.0105176
0.0375516,0.232176,0.0688036
0.0805576,0.0294978,0.13071
0.0452785,-0.166805,0.0341292
-0.0328126,0.00906119,0.484449
-0.0234276,0.152255,0.0386022
0.302408,0.202709,0.0105789
-0.225349,-0.10584,0.0360379
-0.00591304,0.0648688,0.472229
0.000443943,0.0420116,0.00962276
-0.186891,0.0124041,0.0170444
-0.0184747,-0.00658232,0.0280496
-0.108815,0.0405382,0.266638
0.360274,-0.276169,0.0102886
0.0282289,-0.00985719,0.459903
0.0217552,0.00376886,0.0328108
-0.437864,-0.24512,0.0137781
-0.0889071,-0.0141086,0.38344
-0.00292187,-0.197542,0.0386137
0.149555,0.696567,0.0107515
-0.298385,0.828946,0.0251413
0.203577,0.00793923,0.215852
0.803794,0.264874,0.00798075
0.687354,0.287239,0.0107946
0.0572847,-0.197018,0.0715129
0.0167991,-0.123592,0.0587809
-0.108678,-0.735405,0.00560683
0.191216,-0.0713147,0.0385779
-4.70236,2.2408,0.00166635
0.317748,-0.0742574,0.307334
-0.166347,0.0170372,0.110851
46.1709,-25.8706,0.000266518
-0.226629,0.203101,0.0106046
-0.242009,0.35581,0.0443906
-0.00792757,-0.0152019,0.364
0.0212585,0.0415095,0.0554428
0.132963,0.182564,0.275641
0.0238067,0.0414289,0.0452047
0.0999869,0.0026987,0.264409
0.0293379,0.00541431,0.244573
-0.3416,-0.393409,0.0264769
-0.507024,-0.724429,0.0221518
0.0539958,0.059813,0.510794
-0.370727,0.393312,0.032424
-0.0328362,0.000231209,0.0409256
-0.266092,0.0257738,0.105593
0.0139678,0.0372985,0.4103
-2.02314,0.457148,0.0459588
1.63605,-0.414668,0.0502296
0.0466624,0.0705281,0.0169483
4.78345,6.71844,0.0104715
-4.80069,-0.386735,0.00161593
0.0929849,-0.124254,0.0518684
0.0106926,-0.0604068,0.00710972
0.108907,-0.12535,0.493169
5.32354,-0.74538,0.0184908
-4.8105,0.752823,0.0507251
0.0166545,-0.00584553,0.157799
0.0228968,-0.00159101,0.0984173
0.114842,-0.0446112,0.267793
0.119556,0.0902532,0.140209
-0.229942,0.0677064,0.458423
-0.185666,0.244416,0.0131992
0.00314188,-0.0208436,0.140717
0.0831085,0.0839293,0.158993
1.02174,1.50026,0.00249086
-0.933691,-1.38025,0.0281423
-0.0823191,0.154194,0.0455248
-0.00369198,0.0112829,0.0151382
0.0697315,-0.0768869,0.0917054
-0.0786132,0.0272116,0.0390666
0.0205738,0.00874272,0.513133
-1.00093,-0.31967,0.00581727
-0.867466,-3.23917,0.0146287
0.336339,0.449637,0.109735
0.922155,1.16445,0.0116297
-0.973693,-1.25731,0.0203748
0.0259102,0.00780402,0.0988397
0.0939933,0.0353584,0.03046
0.0417501,-0.00938758,0.267907
-0.206635,-1.6034,0.00926
0.153468,0.963294,0.0190978
-9.90706,11.5601,0.00137869
1.30685,-2.06414,0.000383986
0.0726264,0.142126,0.0725225
-0.156731,-0.00354327,0.138748
-0.168889,-0.0292232,0.487778
-0.796764,0.213624,0.00947237
0.355331,-0.0139027,0.0952037
0.541268,-0.190828,0.0552206
-1.52673,0.609081,0.0138
1.37257,-0.717591,0.00449541
-0.25114,0.622634,0.0165091
0.0458139,-0.0954004,0.268335
0.916525,0.508875,0.010329
-0.180321,0.348583,0.324339
-0.110302,-0.0373925,0.0534989
-0.052925,0.162529,0.0589755
-0.011979,-0.0164054,0.0385386
0.198091,-10.6331,0.000662596
-0.57706,6.66107,0.000439164
0.288927,0.176993,0.175335
0.473858,-0.877837,0.0168711
-0.0958686,-4.68989,0.00234993
0.101052,-0.0791144,0.259028
0.0504216,-0.0883141,0.112236
-0.0270326,0.000195388,0.0737791
0.180062,-0.133545,0.16875
-0.0159815,0.0532346,0.0693959
0.0590559,-0.0749393,0.00818618
-0.282034,0.522123,0.0201982
-0.16635,0.795792,0.00625924
3.18288,2.54613,0.0104171
29.3243,5.22057,0.000366368
0.0097029,-0.00897601,0.49602
-1.34498,-1.03174,0.0804193
0.463662,0.639323,0.0263208
-0.0734299,0.0838133,0.49195
-0.0583078,0.256633,0.0175929
0.991583,-0.307331,0.0140321
-0.099856,0.0704242,0.266557
-0.0234871,-0.129706,0.201174
0.0444444,0.138396,0.0367041
-0.064552,0.0472446,0.249288
-0.38502,0.119916,0.0719879
-0.117191,-0.193781,0.0733149
-0.281994,0.646454,0.00802539
0.0530043,-0.0156028,0.200249
-0.470974,-0.311299,0.0497069
-0.376473,-0.416089,0.0160188
0.0308542,0.0246335,0.182364
-0.970394,-1.07512,0.0781834
0.728695,0.796113,0.03928
0.524911,-0.668695,0.0303098
-0.391456,0.604816,0.0524427
-0.061431,0.00140765,0.489062
-0.0145853,3.44034,0.00771886
0.169026,-2.87195,0.0130791
-0.242158,-2.60781,0.0476949
-0.629307,0.0647576,0.00927248
-0.106865,-0.0587123,0.0127836
-0.163296,-0.0584551,0.00151915
-0.235547,0.0113241,0.000372759
0.0958256,-0.0775734,0.168163
0.0414138,-0.0262252,0.0199977
0.131535,0.108727,0.230988
-0.0937709,0.0859428,0.203447
0.0135323,0.249935,0.140752
-0.0290706,0.23031,0.507797
0.370029,0.773969,0.0127756
0.084816,0.0273863,0.0723518
0.0378429,-0.0829687,0.116279
0.0248489,-0.0157547,0.069144
0.094337,-0.0483417,0.0988509
0.0490986,-0.0237149,0.00828945
-0.294172,-0.229683,0.0103482
0.3062,-0.0439334,0.0644289
6.65353,7.05533,0.00119861
-6.24154,-6.3529,0.00809334
-0.146282,-0.290418,0.104351
0.0334479,0.0548903,0.0684076
-0.00919003,0.135001,0.503092
0.495347,-0.143478,0.0406734
0.130345,0.0718264,0.00682659
1.10617,0.101331,0.0442495
0.0788021,-0.23492,0.0570129
-0.0532193,0.000480928,0.244801
0.000752299,-0.00273285,0.498136
0.0674011,-0.123031,0.13842
0.0204057,0.193011,0.00938297
-0.0211498,0.267932,0.133374
0.245213,-0.161569,0.124328
0.151949,0.132388,0.268789
0.188994,-0.973236,0.0687147
0.121824,-0.356712,0.00197808
-0.179614,0.00375407,0.0737799
-0.0933666,-0.14523,0.184954
-0.038455,-0.0438155,0.00960258
0.0997422,-0.0891383,0.0645837
0.0571062,-0.0273378,0.388222
-1.15532,1.17819,0.137218
0.703655,-0.683697,0.0605567
1.66912,-1.61206,0.00462308
0.161907,0.56053,0.00724123
0.00440537,0.0180585,0.200588
0.0394292,0.212144,0.0333743
0.358462,-1.36017,0.00987309
-0.429448,1.16339,0.0289892
0.0766644,0.0213565,0.497233
-0.0103252,-0.0608474,0.0103984
0.869255,0.316389,0.14156
-0.48332,-0.191489,0.0378378
0.0603041,-0.454196,0.220519
-0.0273266,-0.0946585,0.0171417
0.0385913,-0.0577259,0.116717
1.32811,-0.615551,0.0394289
-0.388662,-0.249991,0.112714
-0.756074,-0.0488756,0.0151918
-1.84049,6.59526,0.0200926
1.40128,-5.54113,0.0494723
0.350001,-0.692526,0.018814
-0.0206074,-0.143729,0.243714
0.00705954,-0.0344631,0.099374
-0.0126289,-0.0837106,0.0106645
0.209561,-0.0363077,0.226797
-0.0396651,0.192782,0.0662306
-0.0879696,0.137601,0.197372
-0.0413442,0.388723,0.0295484
0.0128639,0.0143199,0.509933
-0.0114298,0.0049586,0.416272
0.210632,0.297531,0.0325389
-0.911613,-1.22425,0.0336508
0.299874,-0.181418,0.222456
-0.00602258,0.0948786,0.119832
1.08587,-0.582103,0.00582056
0.0421098,-0.470762,0.0444643
0.448635,0.460802,0.0389711
-0.205832,-0.213741,0.0104403
-0.0172739,-0.0255476,0.2946
-0.759779,-0.573388,0.00893312
0.525297,0.389876,0.0239951
-6.68729,0.436051,0.0074269
6.45704,-0.463398,0.0348354
-0.737684,0.202049,0.0131849
-2.101,1.84575,0.00354709
3.29488,3.18755,0.00224483
-0.0504017,-0.0972714,0.261701
0.0568218,-0.045489,0.117767
0.0519317,-0.0592992,0.0191751
0.0390557,-0.0569301,0.0108637
0.81174,0.24375,0.0220097
-0.262543,-0.0486531,0.0211462
0.687774,1.28141,0.00463359
0.161192,2.98742,0.0258768
5.03349,12.9378,0.00183235
-5.66193,-16.5246,0.00943855
0.0224617,0.0206142,0.26885
0.512687,0.65718,0.0296924
1.58771,0.892595,0.000795953
-0.0751711,0.626215,0.0606029
0.0921693,-0.294577,0.0432111
2.80659,-0.00951828,0.00313103
0.129714,0.403923,0.010559
-0.170314,0.00354645,0.0202445
-0.380208,0.0604989,0.0296997
0.168948,-0.0216117,0.0203632
-0.105756,0.129968,0.0819015
-1.9945,-0.155141,0.00523915
1.68015,0.0481953,0.00214125
-1.09825,0.0265918,0.00797823
0.262427,0.150873,0.0281694
-0.0950683,0.221578,0.0249413
-4.46708,1.37282,0.00463454
0.19597,-0.462365,0.19962
-0.00100345,0.00140944,0.032235
-0.0635016,-0.162719,0.0242672
0.0704213,-0.0312752,0.0351364
-0.0199487,0.187313,0.0730518
0.264893,0.321567,0.0715649
0.111076,0.195393,0.0726755
-0.176935,0.0721427,0.037793
0.0732598,-0.0081845,0.24065
0.404734,-0.0322393,0.00974145
2.70294,-2.3843,0.0468717
-1.8326,1.76305,0.0420056
7.45886,-3.59254,0.00153089
0.0576598,-0.0202878,0.251131
0.0715163,0.0823572,0.212854
0.0188721,-0.0100077,0.431729
-0.0632333,-0.0890256,0.409113
-1.26911,0.722504,0.00303542
0.244089,0.145167,0.129679
0.250116,-0.0431135,0.054555
-2.40658,-0.0113517,0.0162452
0.704617,-0.0824246,0.00684309
1.30029,0.186492,0.00659845
0.0288617,0.0543383,0.126933
0.1072,0.114677,0.0144685
-0.0020351,0.0129907,0.512643
-0.611167,-0.0881902,0.135528
0.0032247,6.76394,0.000513826
0.149839,-0.0977096,0.143818
0.197615,-0.330965,0.00941291
-0.713646,-0.119998,0.0448357
0.0443192,-0.0837007,0.140842
-0.00348959,0.0363943,0.479784
-0.00328969,-0.0327892,0.404903
0.318935,-0.19486,0.00472207
-0.168577,0.0684301,0.49397
-0.697368,-1.35077,0.00576242
0.0710008,0.0361314,0.322704
0.266431,0.106071,0.0103039
0.0595071,-0.0819054,0.489622
-0.196598,-0.145558,0.124118
0.150781,0.0784361,0.135553
-0.317834,0.46912,0.0364252
-0.032001,-0.188545,0.224513
0.155951,-0.317599,0.019843
0.75611,-0.815092,0.00983386
1.16491,-0.181523,0.0351012
-1.11553,0.138468,0.0107763
-0.287952,-0.192575,0.0102198
0.232228,-0.414973,0.0602308
-0.0944106,-0.451608,0.0251428
-0.0529578,-0.519111,0.00518557
0.00777606,-0.0254339,0.178253
0.0576124,-0.115889,0.0247086
0.0221581,0.212862,0.266177
0.0107201,0.361618,0.0772601
0.196351,0.035064,0.128334
-0.0268353,0.626159,0.00982163
-0.0402984,0.222274,0.0499928
-0.0153166,0.0785604,0.0423253
-0.0626924,0.178385,0.443292
0.243658,-0.185202,0.0104669
0.064989,0.104334,0.0668063
0.187385,0.0378227,0.0715207
-0.00787015,0.0117868,0.508907
-1.28343,-2.08225,0.0124497
0.00928252,0.016906,0.298594
0.0466461,-0.0528168,0.202659
0.0109463,0.016496,0.012625
-0.00913551,0.0266978,0.0127233
-0.169907,0.419879,0.00515313
0.0017763,0.00865289,0.106409
0.127847,-0.0143554,0.00790622
0.559279,0.323245,0.0225702
-0.355794,0.718687,0.0428052
-0.0690971,-0.0226057,0.0678537
0.0733145,0.0136308,0.0106119
1.07831,4.78435,0.0114963
-1.21342,-3.92914,0.0227933
1.61541,1.35105,0.00781687
-1.21146,-1.84193,0.0100261
-0.491038,-0.483551,0.00653867
0.025268,-0.174314,0.00246467
-0.0421571,-0.0161824,0.440468
-0.0612581,-0.00824503,0.263207
0.0501325,0.0658133,0.251037
-0.0586443,-0.349065,0.013822
-0.0014177,-0.0252752,0.505498
-0.266073,-0.273054,0.0558432
-0.282103,0.357614,0.00958182
-0.0401904,-0.0615399,0.128089
-0.00438276,-0.0190662,0.0327985
-0.223351,0.119031,0.0374211
-0.22245,0.152228,0.0386478
0.0344909,0.0384478,0.140435
-0.0428847,-0.24169,0.143447
-0.0172009,-0.000333749,0.498079
-0.202524,-0.272908,0.13809
-1.14557,-0.646712,0.00485706
-0.0159785,-0.389085,0.0366983
0.18869,0.407039,0.0304319
1.36515,1.06412,0.00498935
-0.0301662,0.0510827,0.343701
-0.105341,0.173849,0.071382
0.422744,-2.38008,0.00107462
-0.453574,1.56137,0.00211099
-0.0203467,-0.180326,0.120744
2.01004,-3.25619,0.00116881
-0.155552,-0.156616,0.116202
-0.0827458,-0.0772494,0.0684296
-0.0128971,-0.011834,0.509851
0.128874,0.268145,0.0722446
-0.15705,-0.0198982,0.0415199
-0.157269,-0.0653068,0.0147764
-0.0998208,-0.0213207,0.503331
0.0201585,-0.456725,0.0166198
-0.276965,-0.106665,0.0373563
-0.260717,0.262537,0.00935736
-0.273864,0.391791,0.0152091
-0.19992,-0.245408,0.251574
0.0313486,-0.137603,0.179298
-0.0464013,-0.0411898,0.040638
-0.100001,-0.0816115,0.267616
0.0296102,-0.0306169,0.21236
0.00369057,0.0585023,0.0899466
0.229068,0.291966,0.0224807
-1.02884,1.30362,0.0506908
-8.033,7.33633,0.00146932
8.82287,-8.43356,0.0305384
12.3549,4.38265,0.00100302
-0.129799,-0.165376,0.0957889
4.69337,0.940875,0.00980484
-0.948797,0.404917,0.0135434
0.0700328,-0.171525,0.0981958
